date,eto
2016-01-01,0.37850093841552734
2016-01-02,0.37850093841552734
2016-01-03,0.4731261730194092
2016-01-04,0.567751407623291
2016-01-05,0.37850093841552734
2016-01-06,0.567751407623291
2016-01-07,0.37850093841552734
2016-01-08,0.37850093841552734
2016-01-09,0.6623766422271729
2016-01-10,0.4731261730194092
2016-01-11,0.8516271114349365
2016-01-12,0.7570018768310547
2016-01-13,0.6623766422271729
2016-01-14,0.7570018768310547
2016-01-15,0.567751407623291
2016-01-16,0.6623766422271729
2016-01-17,0.9462523460388184
2016-01-18,0.567751407623291
2016-01-19,0.4731261730194092
2016-01-20,0.6623766422271729
2016-01-21,0.7570018768310547
2016-01-22,0.567751407623291
2016-01-23,0.4731261730194092
2016-01-24,0.8516271114349365
2016-01-25,0.7570018768310547
2016-01-26,1.0408775806427002
2016-01-27,1.2301280498504639
2016-01-28,1.0408775806427002
2016-01-29,1.0408775806427002
2016-01-30,0.4731261730194092
2016-01-31,0.6623766422271729
2016-02-01,1.4891632795333862
2016-02-02,1.2906080484390259
2016-02-03,1.7869958877563477
2016-02-04,2.0848283767700195
2016-02-05,1.9855509996414185
2016-02-06,2.0848283767700195
2016-02-07,2.4819388389587402
2016-02-08,2.1841061115264893
2016-02-09,2.4819388389587402
2016-02-10,2.3826613426208496
2016-02-11,1.389885663986206
2016-02-12,0.7942203879356384
2016-02-13,1.9855509996414185
2016-02-14,1.0920530557632446
2016-02-15,1.9855509996414185
2016-02-16,1.9855509996414185
2016-02-17,1.2906080484390259
2016-02-18,2.28338360786438
2016-02-19,1.7869958877563477
2016-02-20,1.9855509996414185
2016-02-21,1.7869958877563477
2016-02-22,1.7869958877563477
2016-02-23,1.2906080484390259
2016-02-24,0.9927754998207092
2016-02-25,0.4963877499103546
2016-02-26,0.4963877499103546
2016-02-27,0.4963877499103546
2016-02-28,0.694942831993103
2016-02-29,0.2978326678276062
2016-03-01,1.672393560409546
2016-03-02,1.7707695960998535
2016-03-03,2.2626500129699707
2016-03-04,2.2626500129699707
2016-03-05,2.164273977279663
2016-03-06,1.5740174055099487
2016-03-07,1.5740174055099487
2016-03-08,1.672393560409546
2016-03-09,1.5740174055099487
2016-03-10,2.459402322769165
2016-03-11,2.6561543941497803
2016-03-12,2.459402322769165
2016-03-13,1.9675217866897583
2016-03-14,1.4756413698196411
2016-03-15,1.4756413698196411
2016-03-16,1.377265214920044
2016-03-17,0.7870087027549744
2016-03-18,1.2788890600204468
2016-03-19,1.4756413698196411
2016-03-20,2.164273977279663
2016-03-21,2.6561543941497803
2016-03-22,2.2626500129699707
2016-03-23,2.2626500129699707
2016-03-24,2.164273977279663
2016-03-25,1.8691456317901611
2016-03-26,1.8691456317901611
2016-03-27,2.2626500129699707
2016-03-28,2.2626500129699707
2016-03-29,1.672393560409546
2016-03-30,1.9675217866897583
2016-03-31,2.164273977279663
2016-04-01,2.5760583877563477
2016-04-02,2.9882280826568604
2016-04-03,2.9882280826568604
2016-04-04,3.194312334060669
2016-04-05,2.679100751876831
2016-04-06,3.8125667572021484
2016-04-07,3.9156088829040527
2016-04-08,4.1216936111450195
2016-04-09,3.709524154663086
2016-04-10,2.9882280826568604
2016-04-11,3.0912702083587646
2016-04-12,3.5034396648406982
2016-04-13,2.369973659515381
2016-04-14,1.9578044414520264
2016-04-15,2.885185480117798
2016-04-16,3.0912702083587646
2016-04-17,2.369973659515381
2016-04-18,2.2669315338134766
2016-04-19,2.2669315338134766
2016-04-20,4.018651485443115
2016-04-21,4.430820941925049
2016-04-22,5.152116775512695
2016-04-23,3.5034396648406982
2016-04-24,3.0912702083587646
2016-04-25,2.885185480117798
2016-04-26,2.163888931274414
2016-04-27,2.7821433544158936
2016-04-28,3.0912702083587646
2016-04-29,2.679100751876831
2016-04-30,2.369973659515381
2016-05-01,3.0456478595733643
2016-05-02,3.5215303897857666
2016-05-03,3.902236223220825
2016-05-04,4.187765598297119
2016-05-05,4.6636481285095215
2016-05-06,2.9504711627960205
2016-05-07,1.8083534240722656
2016-05-08,2.855294704437256
2016-05-09,3.711883306503296
2016-05-10,2.569765329360962
2016-05-11,3.0456478595733643
2016-05-12,4.282942295074463
2016-05-13,4.758824825286865
2016-05-14,3.99741268157959
2016-05-15,2.284235954284668
2016-05-16,2.7601184844970703
2016-05-17,2.569765329360962
2016-05-18,3.426353693008423
2016-05-19,4.378118515014648
2016-05-20,3.711883306503296
2016-05-21,3.0456478595733643
2016-05-22,3.140824317932129
2016-05-23,3.711883306503296
