date,eto
1994-01-01,0.22332556545734406
1994-01-02,0.22857847809791565
1994-01-03,0.2493886947631836
1994-01-04,0.45981860160827637
1994-01-05,0.523287832736969
1994-01-06,0.48993727564811707
1994-01-07,0.36124202609062195
1994-01-08,0.3415578305721283
1994-01-09,0.3770864009857178
1994-01-10,0.44136902689933777
1994-01-11,0.4634672999382019
1994-01-12,0.4074838161468506
1994-01-13,0.39047256112098694
1994-01-14,0.34142714738845825
1994-01-15,0.6535929441452026
1994-01-16,0.4416468143463135
1994-01-17,0.3099321722984314
1994-01-18,0.5093414783477783
1994-01-19,0.6168279051780701
1994-01-20,0.5619833469390869
1994-01-21,0.518085241317749
1994-01-22,0.4090959429740906
1994-01-23,0.31090468168258667
1994-01-24,0.38687825202941895
1994-01-25,0.398144006729126
1994-01-26,0.6392353773117065
1994-01-27,0.3049272298812866
1994-01-28,0.3540247976779938
1994-01-29,0.3036828637123108
1994-01-30,0.5165766477584839
1994-01-31,0.4475834369659424
1994-02-01,0.4704340696334839
1994-02-02,0.4535504877567291
1994-02-03,0.4139258563518524
1994-02-04,0.5202566981315613
1994-02-05,0.4786379039287567
1994-02-06,0.5953986644744873
1994-02-07,0.3565145432949066
1994-02-08,0.39281806349754333
1994-02-09,0.4482212960720062
1994-02-10,0.5030633807182312
1994-02-11,0.5822227001190186
1994-02-12,0.7526370286941528
1994-02-13,0.9749903082847595
1994-02-14,0.8195352554321289
1994-02-15,0.9140253067016602
1994-02-16,1.0547813177108765
1994-02-17,0.9269092679023743
1994-02-18,0.7530431151390076
1994-02-19,0.6928656697273254
1994-02-20,0.5626676678657532
1994-02-21,0.8992958068847656
1994-02-22,0.670770525932312
1994-02-23,0.6569051742553711
1994-02-24,0.44498497247695923
1994-02-25,0.38678789138793945
1994-02-26,0.4113883972167969
1994-02-27,0.5940587520599365
1994-02-28,0.7548912167549133
1994-03-01,1.1369867324829102
1994-03-02,0.6798047423362732
1994-03-03,0.7434196472167969
1994-03-04,1.2596545219421387
1994-03-05,1.4586544036865234
1994-03-06,1.561295747756958
1994-03-07,1.8431817293167114
1994-03-08,1.6568775177001953
1994-03-09,1.4779231548309326
1994-03-10,1.7769100666046143
1994-03-11,2.0713796615600586
1994-03-12,2.429258108139038
1994-03-13,2.4042224884033203
1994-03-14,2.239673614501953
1994-03-15,1.9423344135284424
1994-03-16,1.5321052074432373
1994-03-17,1.3522357940673828
1994-03-18,1.3955638408660889
1994-03-19,1.0871012210845947
1994-03-20,0.7741798162460327
1994-03-21,1.5812267065048218
1994-03-22,1.0501635074615479
1994-03-23,1.9746507406234741
1994-03-24,2.5476388931274414
1994-03-25,2.8050954341888428
1994-03-26,2.9436142444610596
1994-03-27,3.2168006896972656
1994-03-28,3.138153076171875
1994-03-29,3.551831007003784
1994-03-30,1.340667486190796
1994-03-31,1.519561529159546
1994-04-01,3.000877857208252
1994-04-02,2.1249022483825684
1994-04-03,1.843971848487854
1994-04-04,2.2927839756011963
1994-04-05,1.8748242855072021
1994-04-06,1.9677296876907349
1994-04-07,1.6303972005844116
1994-04-08,1.8296784162521362
1994-04-09,1.870888590812683
1994-04-10,2.8778154850006104
1994-04-11,2.857318878173828
1994-04-12,2.507993459701538
1994-04-13,2.160447120666504
1994-04-14,2.7168467044830322
1994-04-15,3.3286337852478027
1994-04-16,3.867271900177002
1994-04-17,3.749105453491211
1994-04-18,4.475722789764404
1994-04-19,2.81477427482605
1994-04-20,3.1319024562835693
1994-04-21,3.060359239578247
1994-04-22,3.0975449085235596
1994-04-23,3.246016502380371
1994-04-24,2.865732431411743
1994-04-25,2.485708713531494
1994-04-26,1.8120031356811523
1994-04-27,3.3898353576660156
1994-04-28,3.5565757751464844
1994-04-29,3.7186434268951416
1994-04-30,3.796546459197998
1994-05-01,3.2392961978912354
1994-05-02,2.3055484294891357
1994-05-03,3.0201478004455566
1994-05-04,2.980506658554077
1994-05-05,4.848430633544922
1994-05-06,5.224094867706299
1994-05-07,5.989766597747803
1994-05-08,5.524677276611328
1994-05-09,5.471394062042236
1994-05-10,4.699069976806641
1994-05-11,5.361878395080566
1994-05-12,4.674769401550293
1994-05-13,4.09774923324585
1994-05-14,3.482926368713379
1994-05-15,2.950965166091919
1994-05-16,3.1578872203826904
1994-05-17,3.5561604499816895
1994-05-18,3.184145450592041
1994-05-19,3.2364501953125
1994-05-20,3.606153726577759
1994-05-21,3.5965957641601562
1994-05-22,4.881738662719727
1994-05-23,5.2386016845703125
1994-05-24,5.663805961608887
1994-05-25,5.479720115661621
1994-05-26,4.596512317657471
1994-05-27,4.136794090270996
1994-05-28,2.02347469329834
1994-05-29,2.6513078212738037
1994-05-30,4.351945400238037
1994-05-31,3.442744731903076
1994-06-01,4.769467830657959
1994-06-02,4.744098663330078
1994-06-03,4.582633972167969
1994-06-04,3.0460026264190674
1994-06-05,2.8017070293426514
1994-06-06,3.3508455753326416
1994-06-07,3.0256314277648926
1994-06-08,3.5034782886505127
1994-06-09,4.872893333435059
1994-06-10,5.427055358886719
1994-06-11,5.180150508880615
1994-06-12,4.084996223449707
1994-06-13,3.424957036972046
1994-06-14,2.9406521320343018
1994-06-15,3.771061897277832
1994-06-16,4.573843479156494
1994-06-17,3.9905567169189453
1994-06-18,4.577511787414551
1994-06-19,5.3892974853515625
1994-06-20,6.168468952178955
1994-06-21,6.225015640258789
1994-06-22,5.879126071929932
1994-06-23,5.421616554260254
1994-06-24,5.148203372955322
1994-06-25,5.4046950340271
1994-06-26,4.96410608291626
1994-06-27,5.659741401672363
1994-06-28,6.654191970825195
1994-06-29,6.324825763702393
1994-06-30,6.1690778732299805
1994-07-01,3.2178895473480225
1994-07-02,4.795062065124512
1994-07-03,4.938027858734131
1994-07-04,4.52765417098999
1994-07-05,4.499146938323975
1994-07-06,5.209331035614014
1994-07-07,5.64695405960083
1994-07-08,6.499006271362305
1994-07-09,6.8018903732299805
1994-07-10,6.2724151611328125
1994-07-11,6.487026691436768
1994-07-12,6.553253173828125
1994-07-13,6.109731674194336
1994-07-14,6.284521579742432
1994-07-15,5.91728401184082
1994-07-16,6.121364116668701
1994-07-17,7.171539306640625
1994-07-18,5.968734264373779
1994-07-19,6.179497241973877
1994-07-20,6.013552188873291
1994-07-21,6.600497722625732
1994-07-22,7.159703731536865
1994-07-23,7.233539581298828
1994-07-24,6.539322853088379
1994-07-25,6.371047496795654
1994-07-26,6.204810619354248
1994-07-27,6.518040180206299
1994-07-28,6.413717746734619
1994-07-29,6.000649929046631
1994-07-30,5.792263984680176
1994-07-31,5.737119197845459
1994-08-01,5.566345691680908
1994-08-02,5.607612133026123
1994-08-03,5.3692755699157715
1994-08-04,5.148947715759277
1994-08-05,3.956512212753296
1994-08-06,4.534956455230713
1994-08-07,4.057190895080566
1994-08-08,3.7985970973968506
1994-08-09,4.13956356048584
1994-08-10,5.067148208618164
1994-08-11,5.577592372894287
1994-08-12,5.476313591003418
1994-08-13,5.552462100982666
1994-08-14,5.490860462188721
1994-08-15,4.654393196105957
1994-08-16,4.431337833404541
1994-08-17,4.338903903961182
1994-08-18,4.564419269561768
1994-08-19,3.8449556827545166
1994-08-20,4.159767150878906
1994-08-21,2.9114902019500732
1994-08-22,3.491347551345825
1994-08-23,4.109960556030273
1994-08-24,4.63914680480957
1994-08-25,4.250614166259766
1994-08-26,4.452881336212158
1994-08-27,4.7369794845581055
1994-08-28,5.245701313018799
1994-08-29,3.8486480712890625
1994-08-30,3.903989791870117
1994-08-31,4.27528715133667
1994-09-01,3.7932207584381104
1994-09-02,3.323643684387207
1994-09-03,1.469840168952942
1994-09-04,3.06345796585083
1994-09-05,4.022889137268066
1994-09-06,3.715322256088257
1994-09-07,3.7840988636016846
1994-09-08,2.0528054237365723
1994-09-09,1.723233699798584
1994-09-10,2.1525866985321045
1994-09-11,2.460503578186035
1994-09-12,2.9287989139556885
1994-09-13,3.1689510345458984
1994-09-14,1.7777751684188843
1994-09-15,2.6180601119995117
1994-09-16,4.0267510414123535
1994-09-17,3.4932844638824463
1994-09-18,3.6201093196868896
1994-09-19,3.3115551471710205
1994-09-20,3.4914333820343018
1994-09-21,4.740779876708984
1994-09-22,3.590958595275879
1994-09-23,2.956186294555664
1994-09-24,3.455768346786499
1994-09-25,3.70560359954834
1994-09-26,3.112534523010254
1994-09-27,2.627959966659546
1994-09-28,3.262427568435669
1994-09-29,0.8142510056495667
1994-09-30,2.1659133434295654
1994-10-01,2.3343915939331055
1994-10-02,2.4179885387420654
1994-10-03,2.485797643661499
1994-10-04,2.8277108669281006
1994-10-05,2.8118791580200195
1994-10-06,2.1064274311065674
1994-10-07,1.9238821268081665
1994-10-08,2.0299508571624756
1994-10-09,2.777442693710327
1994-10-10,1.8600608110427856
1994-10-11,1.574771761894226
1994-10-12,1.578392744064331
1994-10-13,1.8167164325714111
1994-10-14,0.5058265924453735
1994-10-15,1.1206036806106567
1994-10-16,1.0625762939453125
1994-10-17,1.7062002420425415
