date,eto
1999-01-01,0.9512499570846558
1999-01-02,0.7232139706611633
1999-01-03,0.7675394415855408
1999-01-04,0.657029390335083
1999-01-05,0.7292830348014832
1999-01-06,0.7937776446342468
1999-01-07,0.7879766225814819
1999-01-08,0.6515584588050842
1999-01-09,0.6035979390144348
1999-01-10,0.7421388626098633
1999-01-11,0.8601247668266296
1999-01-12,0.6836589574813843
1999-01-13,0.6125820279121399
1999-01-14,0.7638648152351379
1999-01-15,0.7313098907470703
1999-01-16,0.8220093846321106
1999-01-17,0.7667536735534668
1999-01-18,1.1774002313613892
1999-01-19,0.9261500835418701
1999-01-20,1.1162844896316528
1999-01-21,0.9008285403251648
1999-01-22,0.7232756018638611
1999-01-23,1.1823176145553589
1999-01-24,1.060319423675537
1999-01-25,1.0044411420822144
1999-01-26,1.0759696960449219
1999-01-27,0.6395038366317749
1999-01-28,0.7169293761253357
1999-01-29,0.7034170031547546
1999-01-30,0.7037658095359802
1999-01-31,1.0247939825057983
1999-02-01,1.3560372591018677
1999-02-02,1.3997334241867065
1999-02-03,1.4895764589309692
1999-02-04,1.70815908908844
1999-02-05,1.1858335733413696
1999-02-06,1.4009630680084229
1999-02-07,1.8929483890533447
1999-02-08,1.8491506576538086
1999-02-09,2.2360405921936035
1999-02-10,2.0154025554656982
1999-02-11,1.299295425415039
1999-02-12,1.1494500637054443
1999-02-13,1.3284223079681396
1999-02-14,1.805936574935913
1999-02-15,1.5102964639663696
1999-02-16,1.6656423807144165
1999-02-17,2.033825397491455
1999-02-18,1.4742660522460938
1999-02-19,1.7809754610061646
1999-02-20,1.5376083850860596
1999-02-21,1.9214178323745728
1999-02-22,2.2991626262664795
1999-02-23,1.7847683429718018
1999-02-24,2.1117324829101562
1999-02-25,2.5398552417755127
1999-02-26,2.0263938903808594
1999-02-27,1.7868098020553589
1999-02-28,2.409123420715332
1999-03-01,2.66121768951416
1999-03-02,2.195323944091797
1999-03-03,2.8297696113586426
1999-03-04,2.2741293907165527
1999-03-05,1.920113205909729
1999-03-06,2.1853601932525635
1999-03-07,2.7291226387023926
1999-03-08,2.3720340728759766
1999-03-09,2.480923652648926
1999-03-10,1.983232855796814
1999-03-11,2.4900290966033936
1999-03-12,2.622997283935547
1999-03-13,2.3281726837158203
1999-03-14,3.5076844692230225
1999-03-15,4.002201557159424
1999-03-16,3.6301109790802
1999-03-17,2.901608943939209
1999-03-18,3.0460398197174072
1999-03-19,3.007497787475586
1999-03-20,4.543079376220703
1999-03-21,4.662245750427246
1999-03-22,2.8136582374572754
1999-03-23,4.019424915313721
1999-03-24,3.7055459022521973
1999-03-25,4.851933479309082
1999-03-26,4.426589012145996
1999-03-27,4.606938362121582
1999-03-28,4.040574550628662
1999-03-29,4.699929714202881
1999-03-30,6.145858287811279
1999-03-31,4.950448036193848
1999-04-01,2.649862051010132
1999-04-02,2.028653621673584
