date,eto
2004-01-01,0.3402900695800781
2004-01-02,0.412504643201828
2004-01-03,0.23621277511119843
2004-01-04,0.20912659168243408
2004-01-05,0.20058631896972656
2004-01-06,0.20439112186431885
2004-01-07,0.27462390065193176
2004-01-08,0.38068288564682007
2004-01-09,0.5413141250610352
2004-01-10,0.6544284224510193
2004-01-11,0.6674169898033142
2004-01-12,0.7211422324180603
2004-01-13,0.7861234545707703
2004-01-14,0.7533009648323059
2004-01-15,0.7397825121879578
2004-01-16,0.531632125377655
2004-01-17,0.5159154534339905
2004-01-18,0.6733118295669556
2004-01-19,0.46619462966918945
2004-01-20,0.37103408575057983
2004-01-21,0.4566303789615631
2004-01-22,0.6638368964195251
2004-01-23,0.775103747844696
2004-01-24,0.6121850609779358
2004-01-25,0.32417669892311096
2004-01-26,0.2923049330711365
2004-01-27,0.31773820519447327
2004-01-28,0.39807644486427307
2004-01-29,0.4191579818725586
2004-01-30,0.4582555294036865
2004-01-31,0.5246246457099915
2004-02-01,0.44474121928215027
2004-02-02,0.44585347175598145
2004-02-03,0.4645634889602661
2004-02-04,0.5324006080627441
2004-02-05,0.492877721786499
2004-02-06,0.5944416522979736
2004-02-07,0.5006813406944275
2004-02-08,0.5208053588867188
2004-02-09,0.595047116279602
2004-02-10,0.6490857005119324
2004-02-11,0.5340407490730286
2004-02-12,0.5857161283493042
2004-02-13,0.8781063556671143
2004-02-14,0.9330084323883057
2004-02-15,0.6688788533210754
2004-02-16,0.7060408592224121
2004-02-17,0.7800116539001465
2004-02-18,0.9408490657806396
2004-02-19,0.7507303953170776
2004-02-20,0.7570183873176575
2004-02-21,0.7349607944488525
2004-02-22,0.8077043294906616
2004-02-23,0.7614046931266785
2004-02-24,0.7822499871253967
2004-02-25,0.8161277174949646
2004-02-26,0.8074227571487427
2004-02-27,0.8549993634223938
2004-02-28,0.7488967180252075
2004-02-29,1.0934350490570068
2004-03-01,0.7838625907897949
2004-03-02,0.7498241066932678
2004-03-03,0.8143248558044434
2004-03-04,0.7091293931007385
2004-03-05,0.7645679712295532
2004-03-06,0.7225939035415649
2004-03-07,1.1413836479187012
2004-03-08,1.2892595529556274
2004-03-09,1.4265811443328857
2004-03-10,1.0303268432617188
2004-03-11,1.3923728466033936
2004-03-12,1.5840123891830444
2004-03-13,1.4884989261627197
2004-03-14,1.2541923522949219
2004-03-15,1.1414984464645386
2004-03-16,1.258825659751892
2004-03-17,1.275354266166687
2004-03-18,2.2954530715942383
2004-03-19,2.2640159130096436
2004-03-20,2.072850465774536
2004-03-21,3.02871036529541
2004-03-22,3.1507201194763184
2004-03-23,3.400752544403076
2004-03-24,2.2022817134857178
2004-03-25,2.480605125427246
2004-03-26,2.1003901958465576
2004-03-27,1.7954217195510864
2004-03-28,1.6320786476135254
2004-03-29,2.542635202407837
2004-03-30,2.9016199111938477
2004-03-31,3.6858627796173096
2004-04-01,3.0665934085845947
2004-04-02,2.826996088027954
2004-04-03,2.5246474742889404
2004-04-04,3.159661293029785
2004-04-05,3.1215128898620605
2004-04-06,2.9922633171081543
2004-04-07,2.5235042572021484
2004-04-08,2.4242892265319824
2004-04-09,2.038388729095459
2004-04-10,2.4556100368499756
2004-04-11,2.239732265472412
2004-04-12,2.966475009918213
2004-04-13,3.6588456630706787
2004-04-14,3.9552876949310303
2004-04-15,3.6731693744659424
2004-04-16,3.1238110065460205
2004-04-17,3.825317621231079
2004-04-18,2.8982932567596436
2004-04-19,2.773205280303955
2004-04-20,2.6435914039611816
2004-04-21,2.394688129425049
2004-04-22,2.8455374240875244
2004-04-23,3.1301655769348145
2004-04-24,3.11704421043396
2004-04-25,3.1427505016326904
2004-04-26,3.815946340560913
2004-04-27,4.573330402374268
2004-04-28,2.694394588470459
2004-04-29,2.1922550201416016
2004-04-30,2.9434938430786133
2004-05-01,3.377303123474121
2004-05-02,4.479049205780029
2004-05-03,4.8665547370910645
2004-05-04,5.516223907470703
2004-05-05,5.665902137756348
2004-05-06,5.734532833099365
2004-05-07,4.968138694763184
2004-05-08,5.2408013343811035
2004-05-09,4.4094743728637695
2004-05-10,6.26475191116333
2004-05-11,3.6338069438934326
2004-05-12,2.5212838649749756
2004-05-13,2.313915967941284
2004-05-14,2.8025598526000977
2004-05-15,3.408700942993164
2004-05-16,3.8067007064819336
2004-05-17,3.8103079795837402
2004-05-18,4.107122898101807
2004-05-19,3.898528814315796
2004-05-20,4.524772644042969
2004-05-21,3.799652338027954
2004-05-22,3.157931327819824
2004-05-23,3.0662639141082764
2004-05-24,2.934236764907837
2004-05-25,3.174535036087036
2004-05-26,2.596090078353882
2004-05-27,3.366403341293335
2004-05-28,2.9416584968566895
2004-05-29,2.323814630508423
2004-05-30,2.1063411235809326
2004-05-31,3.6678624153137207
2004-06-01,4.5815300941467285
2004-06-02,5.008004188537598
2004-06-03,5.3554229736328125
2004-06-04,5.897242069244385
2004-06-05,5.506141185760498
2004-06-06,6.2915120124816895
2004-06-07,5.90883207321167
2004-06-08,6.7568511962890625
2004-06-09,6.913270473480225
2004-06-10,3.3779377937316895
2004-06-11,3.122441530227661
2004-06-12,3.9335615634918213
2004-06-13,4.671239852905273
2004-06-14,5.358395576477051
2004-06-15,5.378421306610107
2004-06-16,4.939352989196777
2004-06-17,4.1258134841918945
2004-06-18,3.3217785358428955
2004-06-19,4.218777656555176
2004-06-20,4.249218940734863
2004-06-21,4.3326897621154785
2004-06-22,4.902205467224121
2004-06-23,5.784651756286621
2004-06-24,5.805311679840088
2004-06-25,5.3017706871032715
2004-06-26,5.487044811248779
2004-06-27,4.28756856918335
2004-06-28,5.044463157653809
2004-06-29,4.665698051452637
2004-06-30,4.469579219818115
2004-07-01,4.694769382476807
2004-07-02,5.6554341316223145
2004-07-03,4.9601287841796875
2004-07-04,4.585407733917236
2004-07-05,4.6584954261779785
2004-07-06,5.019811630249023
2004-07-07,6.552465915679932
2004-07-08,5.430964946746826
2004-07-09,5.816712856292725
2004-07-10,6.112636566162109
2004-07-11,6.603995323181152
2004-07-12,6.4553680419921875
2004-07-13,5.963853359222412
2004-07-14,5.072383403778076
2004-07-15,4.639241695404053
2004-07-16,5.2398905754089355
2004-07-17,5.859426498413086
2004-07-18,4.927688121795654
2004-07-19,5.034860134124756
2004-07-20,5.248876571655273
2004-07-21,5.610359191894531
2004-07-22,4.60756254196167
2004-07-23,4.428091526031494
2004-07-24,4.206885814666748
2004-07-25,4.7591328620910645
2004-07-26,5.445578098297119
2004-07-27,4.783536434173584
2004-07-28,5.101054668426514
2004-07-29,5.7460036277771
2004-07-30,5.73147439956665
2004-07-31,6.120472431182861
2004-08-01,6.158509731292725
2004-08-02,5.489030361175537
2004-08-03,5.174299240112305
2004-08-04,5.906111717224121
2004-08-05,6.423825263977051
2004-08-06,6.665834426879883
2004-08-07,6.239444255828857
2004-08-08,5.679144859313965
2004-08-09,5.808563232421875
2004-08-10,6.745733261108398
2004-08-11,5.462484359741211
2004-08-12,5.622322082519531
2004-08-13,5.817401885986328
2004-08-14,5.035286903381348
2004-08-15,4.755730628967285
2004-08-16,5.34401273727417
2004-08-17,4.111545085906982
2004-08-18,2.7599127292633057
2004-08-19,3.891932487487793
