date,eto
2006-01-01,1.084480881690979
2006-01-02,1.1296937465667725
2006-01-03,1.3306636810302734
2006-01-04,1.075402855873108
2006-01-05,0.7207042574882507
2006-01-06,1.3134751319885254
2006-01-07,1.60502290725708
2006-01-08,1.2790225744247437
2006-01-09,0.7711573243141174
2006-01-10,0.9098169207572937
2006-01-11,0.9254729747772217
2006-01-12,0.8068003058433533
2006-01-13,1.0517712831497192
2006-01-14,1.1192421913146973
2006-01-15,1.1115769147872925
2006-01-16,0.7880317568778992
2006-01-17,0.7388575673103333
2006-01-18,1.1460368633270264
2006-01-19,0.6877481937408447
2006-01-20,0.6232188940048218
2006-01-21,0.7290703654289246
2006-01-22,0.6907327771186829
2006-01-23,0.5519779324531555
2006-01-24,0.7461445927619934
2006-01-25,0.6606178283691406
2006-01-26,0.8312567472457886
2006-01-27,0.7665271162986755
2006-01-28,0.7418672442436218
2006-01-29,0.8648380041122437
2006-01-30,0.9195939302444458
2006-01-31,1.1167384386062622
2006-02-01,1.7922037839889526
2006-02-02,1.6577354669570923
2006-02-03,1.5546574592590332
2006-02-04,1.8886138200759888
2006-02-05,1.7486107349395752
2006-02-06,1.1947240829467773
2006-02-07,1.3356224298477173
2006-02-08,1.3188400268554688
2006-02-09,1.1711184978485107
2006-02-10,1.7015354633331299
2006-02-11,1.1699168682098389
2006-02-12,1.09687077999115
2006-02-13,1.3195183277130127
2006-02-14,1.7157505750656128
2006-02-15,2.6457762718200684
2006-02-16,1.5943822860717773
2006-02-17,1.263180136680603
2006-02-18,1.2793532609939575
2006-02-19,1.1894456148147583
2006-02-20,1.2013839483261108
2006-02-21,1.368048906326294
2006-02-22,1.4728977680206299
2006-02-23,1.6080327033996582
2006-02-24,1.5923949480056763
2006-02-25,1.78972327709198
2006-02-26,1.9295296669006348
2006-02-27,2.492008924484253
2006-02-28,2.2817914485931396
2006-03-01,1.9547736644744873
2006-03-02,2.2455813884735107
2006-03-03,3.558210849761963
2006-03-04,3.0975852012634277
2006-03-05,2.774250030517578
2006-03-06,3.6945667266845703
2006-03-07,2.910936117172241
2006-03-08,1.9728915691375732
2006-03-09,1.826089859008789
2006-03-10,1.731369137763977
2006-03-11,1.8042995929718018
2006-03-12,1.5780324935913086
2006-03-13,1.5952985286712646
2006-03-14,2.0536937713623047
2006-03-15,2.158205509185791
2006-03-16,2.3418140411376953
2006-03-17,2.591798782348633
2006-03-18,2.9234910011291504
2006-03-19,2.495812177658081
2006-03-20,1.693332552909851
2006-03-21,2.3204963207244873
2006-03-22,2.6691701412200928
2006-03-23,2.3249170780181885
2006-03-24,3.0263123512268066
2006-03-25,3.9755265712738037
2006-03-26,3.4363749027252197
2006-03-27,2.9008476734161377
2006-03-28,3.172775983810425
2006-03-29,3.6632609367370605
2006-03-30,2.60003399848938
2006-03-31,3.0106468200683594
2006-04-01,2.518578052520752
2006-04-02,2.6471612453460693
2006-04-03,3.1538219451904297
2006-04-04,3.8266589641571045
2006-04-05,4.891332626342773
2006-04-06,3.158240556716919
2006-04-07,2.8672022819519043
2006-04-08,4.9315667152404785
2006-04-09,5.584526062011719
2006-04-10,5.461503505706787
2006-04-11,4.494881629943848
2006-04-12,5.6249308586120605
2006-04-13,6.313720226287842
2006-04-14,5.527411460876465
2006-04-15,3.9852962493896484
2006-04-16,5.533625602722168
2006-04-17,6.014642238616943
2006-04-18,3.50246262550354
2006-04-19,3.554215669631958
2006-04-20,3.7978134155273438
2006-04-21,5.494668960571289
2006-04-22,7.104459285736084
2006-04-23,6.8919477462768555
2006-04-24,4.036223411560059
2006-04-25,3.0098555088043213
2006-04-26,4.52147102355957
2006-04-27,5.121811389923096
2006-04-28,6.202449798583984
2006-04-29,4.764590740203857
2006-04-30,5.711915493011475
2006-05-01,5.1243486404418945
2006-05-02,5.806757926940918
2006-05-03,5.409937858581543
2006-05-04,5.445592403411865
2006-05-05,4.183102607727051
2006-05-06,4.601963520050049
2006-05-07,5.174654483795166
2006-05-08,5.137966156005859
2006-05-09,5.070530891418457
2006-05-10,4.773277759552002
2006-05-11,4.706795692443848
2006-05-12,6.04457426071167
2006-05-13,5.194429397583008
2006-05-14,5.345205307006836
2006-05-15,5.921582221984863
2006-05-16,6.011265277862549
2006-05-17,5.204143524169922
2006-05-18,5.794851303100586
2006-05-19,5.450698375701904
2006-05-20,6.04656982421875
2006-05-21,6.709065914154053
2006-05-22,7.60221529006958
2006-05-23,5.23908805847168
2006-05-24,4.826165199279785
2006-05-25,5.993964672088623
2006-05-26,8.00425910949707
2006-05-27,8.610971450805664
2006-05-28,5.894977569580078
2006-05-29,4.402823448181152
2006-05-30,5.0723114013671875
2006-05-31,5.776190757751465
2006-06-01,5.49481725692749
2006-06-02,7.312050819396973
2006-06-03,7.374497413635254
2006-06-04,5.996517658233643
2006-06-05,6.445889472961426
2006-06-06,6.544797897338867
2006-06-07,8.618118286132812
2006-06-08,6.43735408782959
2006-06-09,6.706678867340088
2006-06-10,6.6724653244018555
2006-06-11,7.674731254577637
2006-06-12,8.934014320373535
2006-06-13,8.941303253173828
2006-06-14,9.75015640258789
2006-06-15,5.610010623931885
2006-06-16,6.612771511077881
2006-06-17,6.057907581329346
