date,eto
2009-01-01,0.4246285855770111
2009-01-02,0.721923291683197
2009-01-03,0.33747273683547974
2009-01-04,0.3304319381713867
2009-01-05,0.36973920464515686
2009-01-06,0.447054922580719
2009-01-07,0.4356667697429657
2009-01-08,0.5438925623893738
2009-01-09,0.2663794159889221
2009-01-10,0.4299488365650177
2009-01-11,0.3605360984802246
2009-01-12,0.3729587495326996
2009-01-13,0.43200862407684326
2009-01-14,0.4103117287158966
2009-01-15,0.4974813461303711
2009-01-16,0.498769074678421
2009-01-17,0.7394224405288696
2009-01-18,0.8553832769393921
2009-01-19,0.7184315323829651
2009-01-20,0.5718879699707031
2009-01-21,0.5761517286300659
2009-01-22,0.4141627848148346
2009-01-23,0.5189968347549438
2009-01-24,0.4101831018924713
2009-01-25,0.24997927248477936
2009-01-26,0.4483509957790375
2009-01-27,0.3876090943813324
2009-01-28,0.4583419859409332
2009-01-29,0.5039243698120117
2009-01-30,0.6049870848655701
2009-01-31,0.5950097441673279
2009-02-01,0.5122971534729004
2009-02-02,0.6521848440170288
2009-02-03,0.7759888768196106
2009-02-04,0.6760168075561523
2009-02-05,0.6645050048828125
2009-02-06,0.5075116157531738
2009-02-07,0.8476169109344482
2009-02-08,0.7923309803009033
2009-02-09,0.6953518390655518
2009-02-10,0.6853014826774597
2009-02-11,0.8464715480804443
2009-02-12,0.644499659538269
2009-02-13,0.6014348268508911
2009-02-14,0.6549164652824402
2009-02-15,0.8288068771362305
2009-02-16,0.864826500415802
2009-02-17,0.6347404718399048
2009-02-18,0.9363371133804321
2009-02-19,1.0794230699539185
2009-02-20,1.0909371376037598
2009-02-21,0.964011549949646
2009-02-22,0.7808939814567566
2009-02-23,0.7495801448822021
2009-02-24,0.6404002904891968
2009-02-25,0.5200906991958618
2009-02-26,0.8164010047912598
2009-02-27,0.7477006912231445
2009-02-28,1.1594034433364868
2009-03-01,0.8280131220817566
2009-03-02,1.6831892728805542
2009-03-03,1.450915813446045
2009-03-04,1.097892165184021
2009-03-05,1.0302507877349854
2009-03-06,1.3784031867980957
2009-03-07,1.2308675050735474
2009-03-08,1.0219594240188599
2009-03-09,0.8554500341415405
2009-03-10,1.0876144170761108
2009-03-11,1.7588021755218506
2009-03-12,2.182065486907959
2009-03-13,2.0108625888824463
2009-03-14,1.301877737045288
2009-03-15,1.141715407371521
2009-03-16,1.6162266731262207
2009-03-17,1.5735141038894653
2009-03-18,1.522597074508667
2009-03-19,1.096308946609497
2009-03-20,1.6682028770446777
2009-03-21,1.3670467138290405
2009-03-22,1.3044794797897339
2009-03-23,1.2059088945388794
2009-03-24,1.2986589670181274
2009-03-25,0.9699347615242004
2009-03-26,1.5471137762069702
2009-03-27,1.3902431726455688
2009-03-28,1.11188542842865
2009-03-29,1.9333300590515137
2009-03-30,1.6096488237380981
2009-03-31,1.7081573009490967
2009-04-01,1.2247694730758667
2009-04-02,1.3685415983200073
2009-04-03,2.0773632526397705
2009-04-04,2.6128485202789307
2009-04-05,3.1933252811431885
2009-04-06,3.498216390609741
2009-04-07,3.4785120487213135
2009-04-08,2.1252622604370117
2009-04-09,1.5583223104476929
2009-04-10,2.132412910461426
2009-04-11,1.7691679000854492
2009-04-12,1.4959080219268799
2009-04-13,1.8252376317977905
2009-04-14,2.1750741004943848
2009-04-15,2.569044351577759
2009-04-16,1.8898721933364868
2009-04-17,2.2164816856384277
2009-04-18,3.0192666053771973
2009-04-19,3.7875797748565674
2009-04-20,4.153056621551514
2009-04-21,4.128686428070068
2009-04-22,3.303375005722046
2009-04-23,2.5227549076080322
2009-04-24,3.2123849391937256
2009-04-25,2.565239429473877
2009-04-26,2.6377060413360596
2009-04-27,2.071744203567505
2009-04-28,1.7103495597839355
2009-04-29,2.3199033737182617
2009-04-30,3.743417739868164
2009-05-01,2.014301300048828
2009-05-02,2.8398263454437256
2009-05-03,2.678095817565918
2009-05-04,1.8350924253463745
2009-05-05,3.2194290161132812
2009-05-06,2.324225664138794
2009-05-07,2.9989657402038574
2009-05-08,3.9702811241149902
2009-05-09,4.067455768585205
2009-05-10,2.420757532119751
2009-05-11,3.2340822219848633
2009-05-12,3.3188157081604004
2009-05-13,1.6584415435791016
2009-05-14,3.318575620651245
2009-05-15,4.257997035980225
2009-05-16,4.355975151062012
2009-05-17,4.821042537689209
2009-05-18,3.9242260456085205
2009-05-19,3.46867036819458
2009-05-20,4.341683387756348
2009-05-21,4.3969244956970215
2009-05-22,4.478073596954346
2009-05-23,4.4952850341796875
2009-05-24,4.330440521240234
2009-05-25,4.374416828155518
2009-05-26,4.329037666320801
2009-05-27,4.704135894775391
2009-05-28,5.235323429107666
2009-05-29,5.200987815856934
2009-05-30,5.396711349487305
2009-05-31,4.707187652587891
2009-06-01,4.115357398986816
2009-06-02,4.045568466186523
2009-06-03,5.256646156311035
2009-06-04,4.677139759063721
2009-06-05,2.8931663036346436
2009-06-06,4.3513407707214355
2009-06-07,4.0928754806518555
2009-06-08,4.0700507164001465
2009-06-09,4.033618450164795
2009-06-10,2.97554349899292
2009-06-11,3.0005714893341064
2009-06-12,3.208782196044922
2009-06-13,2.9381439685821533
2009-06-14,3.3196730613708496
2009-06-15,4.244884967803955
2009-06-16,4.508408069610596
2009-06-17,3.4141829013824463
2009-06-18,4.325506687164307
2009-06-19,2.923072338104248
2009-06-20,3.3219594955444336
2009-06-21,3.8518049716949463
2009-06-22,3.9386301040649414
2009-06-23,5.095390319824219
2009-06-24,5.168923854827881
2009-06-25,3.7350754737854004
2009-06-26,4.647008895874023
2009-06-27,5.462890625
2009-06-28,5.330391883850098
2009-06-29,5.248373508453369
2009-06-30,5.589380741119385
2009-07-01,6.521575450897217
2009-07-02,6.231598377227783
2009-07-03,5.660829544067383
2009-07-04,5.520744323730469
2009-07-05,6.229211807250977
2009-07-06,4.586904048919678
2009-07-07,4.42328405380249
2009-07-08,4.361457347869873
2009-07-09,5.352905750274658
2009-07-10,5.1202521324157715
2009-07-11,5.636335849761963
2009-07-12,3.8440868854522705
2009-07-13,5.070303916931152
2009-07-14,5.818045616149902
2009-07-15,5.841540336608887
2009-07-16,5.704152584075928
2009-07-17,5.800301551818848
2009-07-18,5.930430889129639
2009-07-19,6.145618915557861
2009-07-20,6.202278137207031
2009-07-21,5.656747817993164
2009-07-22,5.392578125
2009-07-23,5.409018039703369
2009-07-24,5.843548774719238
2009-07-25,5.490119934082031
2009-07-26,5.702413082122803
2009-07-27,6.968369960784912
2009-07-28,7.213198184967041
2009-07-29,6.338258743286133
2009-07-30,6.1600022315979
2009-07-31,5.439480781555176
2009-08-01,5.527746200561523
2009-08-02,5.137208938598633
2009-08-03,5.055588722229004
2009-08-04,4.484976768493652
2009-08-05,4.62857723236084
2009-08-06,3.4891135692596436
2009-08-07,3.6220762729644775
2009-08-08,3.4284842014312744
2009-08-09,3.482717990875244
2009-08-10,4.603974342346191
2009-08-11,3.8311097621917725
2009-08-12,3.0041983127593994
2009-08-13,3.729982852935791
2009-08-14,3.6075339317321777
2009-08-15,4.313709259033203
2009-08-16,4.5957722663879395
2009-08-17,6.0210041999816895
2009-08-18,5.97885274887085
2009-08-19,4.851394176483154
2009-08-20,4.880086421966553
2009-08-21,4.296698570251465
2009-08-22,4.7293782234191895
2009-08-23,3.7737252712249756
2009-08-24,4.1241350173950195
2009-08-25,2.744802236557007
2009-08-26,4.531945705413818
2009-08-27,4.527805805206299
2009-08-28,3.6945314407348633
2009-08-29,2.9674923419952393
2009-08-30,4.532578468322754
2009-08-31,4.127450466156006
2009-09-01,3.303220510482788
2009-09-02,3.514528274536133
2009-09-03,2.824522018432617
2009-09-04,3.2462077140808105
2009-09-05,1.8223751783370972
2009-09-06,1.8429292440414429
2009-09-07,2.3875036239624023
2009-09-08,3.395202398300171
2009-09-09,3.617838144302368
2009-09-10,3.8513402938842773
2009-09-11,3.5282106399536133
2009-09-12,3.602633476257324
2009-09-13,3.7029788494110107
2009-09-14,2.0425541400909424
2009-09-15,3.027395486831665
2009-09-16,2.46730899810791
2009-09-17,3.1639952659606934
2009-09-18,3.4788591861724854
2009-09-19,1.799990177154541
2009-09-20,3.326124429702759
2009-09-21,4.955772399902344
2009-09-22,4.090304374694824
2009-09-23,3.584550619125366
2009-09-24,3.1900711059570312
2009-09-25,3.3747968673706055
2009-09-26,3.586097002029419
2009-09-27,3.770460605621338
2009-09-28,2.285680055618286
2009-09-29,1.3884525299072266
2009-09-30,1.3755329847335815
2009-10-01,1.1866340637207031
2009-10-02,1.279180645942688
2009-10-03,1.3905396461486816
2009-10-04,1.5121426582336426
2009-10-05,1.834489107131958
2009-10-06,2.197638511657715
2009-10-07,1.977538824081421
2009-10-08,1.6628117561340332
2009-10-09,1.6287662982940674
2009-10-10,1.7758541107177734
2009-10-11,2.1246063709259033
2009-10-12,1.5474762916564941
2009-10-13,0.8053793907165527
2009-10-14,1.1472249031066895
2009-10-15,0.7538825273513794
2009-10-16,1.350246787071228
2009-10-17,1.1824805736541748
2009-10-18,1.1699836254119873
2009-10-19,1.054438591003418
2009-10-20,1.1391539573669434
2009-10-21,0.6896857023239136
2009-10-22,0.9162917733192444
2009-10-23,0.8092730045318604
2009-10-24,1.0426974296569824
2009-10-25,0.8855106234550476
2009-10-26,0.5371496081352234
2009-10-27,0.8724614381790161
2009-10-28,0.726767361164093
2009-10-29,0.5491014719009399
2009-10-30,1.252537727355957
2009-10-31,0.8222417831420898
2009-11-01,0.9921472072601318
2009-11-02,0.9101995229721069
2009-11-03,1.463635802268982
2009-11-04,0.8661559820175171
2009-11-05,0.971610426902771
2009-11-06,0.8498653769493103
2009-11-07,0.8988547325134277
2009-11-08,0.6602726578712463
2009-11-09,0.5611166954040527
2009-11-10,0.7435489892959595
2009-11-11,0.6355621218681335
2009-11-12,0.5267298221588135
2009-11-13,0.789411187171936
2009-11-14,0.6211774349212646
2009-11-15,0.574404239654541
2009-11-16,0.9427344799041748
2009-11-17,0.701770544052124
2009-11-18,0.7498205900192261
2009-11-19,0.8222624063491821
2009-11-20,0.6596720218658447
2009-11-21,0.465959370136261
2009-11-22,0.7155996561050415
2009-11-23,0.5308579206466675
2009-11-24,0.5258777141571045
2009-11-25,0.2630288600921631
2009-11-26,0.4008380174636841
2009-11-27,0.5291003584861755
2009-11-28,0.3109269142150879
2009-11-29,0.43730318546295166
2009-11-30,0.24443985521793365
2009-12-01,0.46556758880615234
2009-12-02,0.711253821849823
2009-12-03,0.7034075856208801
2009-12-04,0.27116334438323975
2009-12-05,0.4237116873264313
2009-12-06,0.959884762763977
2009-12-07,0.8499631285667419
2009-12-08,0.5067601203918457
2009-12-09,0.4327847361564636
2009-12-10,0.4337860345840454
2009-12-11,0.2731795608997345
2009-12-12,0.20058748126029968
2009-12-13,0.29064467549324036
2009-12-14,0.37268170714378357
2009-12-15,0.5295085310935974
2009-12-16,0.8660403490066528
2009-12-17,0.39714059233665466
2009-12-18,0.4130699336528778
2009-12-19,0.519709587097168
2009-12-20,0.573165774345398
2009-12-21,0.7447033524513245
2009-12-22,0.4689052999019623
2009-12-23,0.2777535617351532
2009-12-24,0.39592650532722473
2009-12-25,0.5410749912261963
2009-12-26,0.6463534832000732
2009-12-27,0.43802231550216675
2009-12-28,0.344465970993042
2009-12-29,0.22886624932289124
2009-12-30,0.4216095805168152
2009-12-31,0.3975996673107147
